number,path,date,time,white,black,white elo,black elo,time control,event,moves
0,zt94nfxj,2013.07.14,17:33:41,Bardam0,Oksana,1398,1518,600+0,Rated Classical game,1. d4 d5 2. e3 Nf6 3. Nc3 g6 4. a3 Bg7 5. h3 O-O 6. Nf3 Ne4 7. Nxe4 dxe4 8. Ng5 Qd5 9. h4 Bf5 10. c4 Qa5+ 11. Bd2 Qb6 12. h5 Qxb2 13. hxg6 Bxg6 14. f3 Nc6 15. fxe4 Nxd4 16. exd4 Qxd4 17. Rb1 b6 18. Rb3 Rad8 19. Rd3 Qf6 20. Rxd8 Rxd8 21. Qe2 Qa1+ 22. Kf2 Bd4+ 23. Be3 Bxe3+ 24. Qxe3 Qf6+ 25. Kg1 c5 26. Qg3 Qd4+ 27. Kh2 f6 28. Ne6 Qxe4 29. Nxd8 e5 30. Bd3 Qd4 31. Bxg6 Qxd8 32. Bxh7+ Kxh7 33. Kg1# 1-0
0,q81h996x,2013.07.15,12:23:45,carlosrubenmendez,spo1959,1532,1632,360+5,Rated Classical game,1. d4 d5 2. e3 g6 3. Bd3 Bg7 4. f4 e6 5. Nf3 Ne7 6. O-O Nd7 7. Nbd2 b6 8. e4 Bb7 9. exd5 Bxd5 10. Ne4 Nf5 11. c3 Nf6 12. Nxf6+ Bxf6 13. Ne5 Qd6 14. Bd2 c5 15. g4 Ne7 16. g5 Bxe5 17. fxe5 Qc6 18. Rf2 O-O 19. h4 Rae8 20. h5 Nf5 21. Qg4 Ng7 22. hxg6 fxg6 23. Raf1 Nf5 24. Rh2 Re7 25. c4 Nxd4 26. cxd5 Rxf1+ 27. Bxf1 Qxd5 28. Bf4 Rf7 29. Bg2 Qxa2 30. Be4 Qa1+ 31. Kg2 Qxb2+ 32. Kh3 Qc3+ 33. Bg3 b5 34. Qh4 b4 35. Qh6 b3 36. Bxg6 hxg6 37. Qxg6+ Rg7 38. Qe8+ Kh7 39. g6+ Rxg6 40. Qf7+ Rg7 41. Kg2# 1-0
1,pvnfn1ra,2013.07.15,17:21:55,gagi,terminator100,1723,1751,300+3,Rated Blitz game,1. Nf3 d5 2. e3 c5 3. d4 e6 4. b3 Nc6 5. Bb2 Nf6 6. a3 cxd4 7. exd4 Bd6 8. Bd3 Qe7 9. O-O O-O 10. Re1 a6 11. c4 dxc4 12. bxc4 Qc7 13. Nbd2 Re8 14. Rc1 Bf4 15. d5 Ne7 16. g3 Bh6 17. Be5 Qa5 18. Ra1 exd5 19. Bxf6 gxf6 20. cxd5 Qxd5 21. Bc4 Qc6 22. Qb3 Be6 23. Nd4 Bxc4 24. Nxc4 Qd7 25. Rad1 Qh3 26. Nd6 Qh5 27. Nxe8 Rxe8 28. Qxb7 Qc5 29. Nf3 Bf8 30. Rc1 Qh5 31. Nh4 Rd8 32. Rc7 Rd1 33. Rxe7 Bxe7 34. Qxe7 Rxe1+ 35. Qxe1 Qb5 36. Qe3 a5 37. Kg2 a4 38. h3 Qc6+ 39. Kh2 Qd7 40. Qf4 Qe7 41. Nf5 Qxa3 42. Qg4+ Kf8 43. Qg7+ Ke8 44. Qg8+ Kd7 45. Qxf7+ Kc6 46. Qe8+ Kb6 47. Qd8+ Ka6 48. Qc8+ Kb5 49. Qb7+ Kc4 50. Ne3+ Kd3 51. Qb5+ Kc3 52. Qc4+ Kb2 53. Qc2+ Ka1 54. Nc4 Qb3 55. Qc1+ Qb1 56. Qa3+ Qa2 57. Qc3+ Kb1 58. Nd2+ Qxd2 59. Qxd2 a3 60. Qb4+ Ka2 61. g4 h6 62. h4 h5 63. gxh5 f5 64. h6 f4 65. h7 f3 66. Qd2+ Kb1 67. Qd1+ Ka2 68. Qc2+ Ka1 69. h8=B# 1-0
0,soxjvg14,2013.07.16,11:20:49,Alicemserin13,Antonis,1505,1610,120+5,Rated Blitz game,1. e4 e5 2. d4 exd4 3. Nf3 Bc5 4. Nxd4 Qe7 5. Nc3 d5 6. Nb3 Bb6 7. Bb5+ c6 8. Bd3 d4 9. Ne2 c5 10. O-O Nc6 11. Re1 Bg4 12. f3 Bh5 13. c3 Bc7 14. cxd4 Qh4 15. g3 Qh3 16. Bf4 Bxf3 17. Kf2 Qg2+ 18. Ke3 cxd4+ 19. Nexd4 Bxd1 20. Bxc7 Nxd4 21. Nxd4 Bh5 22. Nf5 Qf3+ 23. Kd4 Qf2+ 24. Re3 Qxb2+ 25. Kd5 Nf6+ 26. Kd6 Qxa1 27. Nxg7+ Kf8 28. e5 Ne8+ 29. Kd7 Nxg7 30. Bd6+ Kg8 31. e6 fxe6 32. g4 Bxg4 33. Bc4 Bf5 34. Rg3 Qf6 35. h4 Rd8+ 36. Kc7 Qf7+ 37. Kxd8 h6 38. Be5 Kh7# 0-1
0,qysky4jz,2013.07.16,22:40:51,miroslavm970,maragines,1214,1445,300+5,Rated Classical game,1. h4 e5 2. g4 d5 3. Bh3 Qxh4 4. Bg2 Qf6 5. Bxd5 Bc5 6. Nf3 Bxg4 7. Nc3 c6 8. Ne4 Qf5 9. Nxc5 cxd5 10. Rg1 h5 11. d4 e4 12. c4 exf3 13. Qa4+ Nc6 14. Nxb7 Ne7 15. Nd6+ Kd7 16. Nxf5 Bxf5 17. cxd5 Nxd5 18. Rxg7 fxe2 19. Rxf7+ Kd6 20. Rxf5 h4 21. Qa3+ Ke6 22. Re5+ Nxe5 23. dxe5 Kxe5 24. f4+ Nxf4 25. Qc5+ Ke4 26. Qe7+ Kf3 27. Qe3+ Kg4 28. Qxf4+ Kh3 29. Qf3+ Kh2 30. Qxe2+ Kh1 31. Be3 Rae8 32. Kd2# 1-0
4,80wtnsdn,2013.07.17,01:27:46,Aemaeth,SteveAlvarez,1206,1325,180+3,Rated Blitz game,1. e4 d5 2. e5 Bf5 3. d4 e6 4. Bf4 Be7 5. Bb5+ c6 6. Qh5 Bg5 7. Bxg5 g6 8. Qh4 f6 9. Bxf6 Nxf6 10. exf6 Qxf6 11. Qh6 Nd7 12. Be2 O-O-O 13. Qd2 Qxd4 14. Qxd4 Nb6 15. Qe5 Bxc2 16. Nc3 Bf5 17. Bf3 Nd7 18. Qd4 e5 19. Qxa7 e4 20. Qa8+ Kc7 21. Qa5+ Nb6 22. Be2 Ra8 23. Qc5 Nd7 24. Nb5+ Kd8 25. Qd4 Rb8 26. Qxh8+ Ke7 27. Qxh7+ Ke6 28. Nd4+ Ke5 29. Qe7+ Kxd4 30. O-O-O# 1-0
0,dzqm1paa,2013.07.17,04:05:10,noisivelet,lolqueen,1599,1428,300+8,Rated Classical game,1. d4 d5 2. c4 Nc6 3. cxd5 Qxd5 4. e3 e5 5. Nc3 Bb4 6. Bd2 Bxc3 7. bxc3 exd4 8. cxd4 Nf6 9. Nf3 Bg4 10. Be2 O-O 11. h3 Bf5 12. O-O h6 13. Qc1 Be4 14. Bc4 Qf5 15. Nh4 Qg5 16. g3 Nh5 17. Kh2 Rae8 18. Rg1 Nf6 19. f4 Qh5 20. Be1 g5 21. g4 Nxg4+ 22. hxg4 Qxh4+ 23. Bxh4 gxh4 24. Kh3 Kh8 25. Kxh4 f5 26. g5 hxg5+ 27. Rxg5 Bf3 28. Qg1 Ne7 29. Re1 Bd5 30. Qh2 Bxc4 31. Kg3# 1-0
3,abf6ndp3,2013.07.17,13:51:51,Slay,enigmada,1446,1652,600+0,Rated Classical game,1. d4 d5 2. e4 dxe4 3. Nc3 Nc6 4. d5 Nb4 5. a3 Na6 6. Nxe4 Bf5 7. Ng5 h6 8. Ng5f3 Bg4 9. h3 Bxf3 10. Qxf3 Nf6 11. Bf4 Qxd5 12. Rd1 Qa5+ 13. Bd2 Qe5+ 14. Be2 c6 15. c3 e6 16. Bf4 Qf5 17. Bxa6 bxa6 18. Qxc6+ Ke7 19. Qc7+ Ke8 20. Qc6+ Ke7 21. Bd6+ Kd8 22. Qxa8+ Kd7 23. Bxf8+ Kc7 24. Qxa7+ Kc6 25. Qxa6+ Kc7 26. Qa7+ Kc6 27. Rd6+ Kb5 28. Rb6+ Kc4 29. Rb4+ Kd3 30. Qe3+ Kc2 31. Qd2+ Kb1 32. Qd1+ Ka2 33. Qb3+ Kb1 34. Ne2 Rxf8 35. O-O# 1-0
0,j6n6aqua,2013.07.17,15:17:22,ThePersianGulf,ribarisah,2043,1977,60+0,Rated Bullet game,1. d4 b6 2. c4 Bb7 3. Nc3 g6 4. e4 Bg7 5. f4 e6 6. f5 Ne7 7. fxg6 hxg6 8. Nf3 d6 9. e5 dxe5 10. dxe5 Qxd1+ 11. Nxd1 Nd7 12. Bf4 Bxf3 13. gxf3 Nxe5 14. Bg2 Nd3+ 15. Ke2 Nxf4+ 16. Kf2 Nxg2 17. Kxg2 O-O-O 18. Rb1 Nf5 19. Nf2 Ne3+ 20. Kg3 Nxc4 21. b3 Ne5 22. Rbc1 Kb7 23. Ne4 Nd3 24. Rc3 Bxc3 25. Nxc3 Nc5 26. Ne4 Nxe4+ 27. fxe4 f5 28. Kf4 Rd4 29. Kg5 Rxe4 30. Kxg6 Reh4 31. Kf6 Rxh2 32. Kxe6 Rxh1 33. b4 Ra1 34. a4 Rxa4 35. b5 Ra5 36. Kd5 Rxb5+ 37. Ke6 a6 38. Kd7 f4 39. Ke6 Rh6+ 40. Ke7 Rd6 41. Kf7 Re5 42. Kg7 Re7+ 43. Kf8 Red7 44. Ke8 Kc8 45. Kf8 Kd8 46. Kg8 Re7 47. Kf8 Rde6 48. Kg8 Ke8 49. Kh8 Rd6 50. Kg8 Rd8 51. Kh8 Kd7# 0-1
0,t5qsavxx,2013.07.18,14:19:09,OrangeNectar,1minute,1786,1787,60+1,Rated Bullet game,1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. c3 Nf6 5. O-O O-O 6. d4 exd4 7. e5 Ne8 8. cxd4 Bb4 9. d5 Na5 10. Bd3 d6 11. a3 Bc5 12. b4 Nb3 13. Qxb3 Bb6 14. a4 a6 15. Bg5 Qd7 16. Re1 dxe5 17. Nxe5 Qd6 18. Bf4 Qf6 19. Bg3 Nd6 20. Nc3 Bf5 21. Bxf5 Qxf5 22. Nc4 Nxc4 23. Qxc4 Rad8 24. a5 Ba7 25. Qxc7 Rc8 26. Qxb7 Bxf2+ 27. Bxf2 Rxc3 28. Rad1 Rc2 29. Rf1 h6 30. Qxa6 Re8 31. d6 Rd8 32. Qb6 Rd7 33. a6 Ra2 34. b5 Kh7 35. h3 Qf6 36. Bg3 Qc3 37. Kh2 Rd2 38. Rxd2 Qxd2 39. Rxf7 Rxd6 40. Qb7 Rg6 41. Qe4 Qg5 42. Rf3 h5 43. Qd3 h4 44. Rf5 Qxg3+ 45. Qxg3 Rxg3 46. Kg1 g6 47. Rf7+ Kh6 48. a7 Rb3 49. Kf1 Ra3 50. b6 Ra6 51. Rf6 Kg5 52. Rc6 Kf5 53. b7 Rxa7 54. b8=Q Ra1+ 55. Kf2 Ra2+ 56. Ke1 Ra1+ 57. Kd2 Ra2+ 58. Rc2 Ra3 59. Qb5+ Kf4 60. Qb4+ Kg3 61. Qxa3+ Kxg2 62. Ke3+ Kxh3 63. Kf4# 1-0
2,2ib0zcgs,2013.07.20,06:35:10,gandzak,rashit49,1672,1745,240+4,Rated Blitz game,1. e4 e5 2. Bc4 Nc6 3. a3 Bc5 4. d3 Nf6 5. Nf3 O-O 6. O-O d5 7. exd5 Nxd5 8. h3 f5 9. Re1 Kh8 10. b4 Bd4 11. Ra2 Nc3 12. Nxc3 Bxc3 13. Bd2 Bxd2 14. Qxd2 Qf6 15. Qg5 a6 16. Qxf6 gxf6 17. c3 Ne7 18. Nd2 b5 19. Bb3 Bb7 20. c4 Ng6 21. c5 Nf4 22. f3 Nxd3 23. Nf1 Nxe1 24. Ng3 f4 25. Nf5 Rad8 26. Nh6 Kg7 27. Nf5+ Kg6 28. Ne7+ Kh5 29. Nf5 e4 30. Ng7+ Kg6 31. Ne6 exf3 32. gxf3 Nxf3+ 33. Kf2 Rfe8 34. Nxd8 Rxd8 35. Rc2 Rd2+ 36. Rxd2 Nxd2 37. Bc2+ f5 38. a4 Kg5 39. axb5 axb5 40. Bd3 Bc6 41. Ke2 Ne4 42. Bc2 Ng3+ 43. Kf2 Kh4 44. Bb3 Kxh3 45. Bg8 h5 46. Bf7 Kg4 47. Bg6 h4 48. Bf7 h3 49. Kg1 Ne2+ 50. Kh2 f3 51. Bb3 f2 52. Bd1 f1=N# 0-1
1,pdgxre0q,2013.07.20,10:07:23,jasf,maragines,1564,1674,420+5,Rated Classical game,1. e4 e5 2. Nf3 d6 3. c3 Nf6 4. d3 Bg4 5. h3 Bh5 6. Nbd2 Nc6 7. Be2 Qd7 8. d4 exd4 9. cxd4 Bg6 10. Bd3 d5 11. e5 Nh5 12. Bb5 Nf4 13. O-O Bd3 14. Bxd3 Nxd3 15. Qb3 Ndb4 16. a3 Na5 17. Qd1 Nbc6 18. Nb3 Nc4 19. Nc5 Bxc5 20. dxc5 O-O-O 21. Re1 d4 22. b3 Nc4xe5 23. Nxe5 Nxe5 24. Rxe5 d3 25. Ra2 Qd4 26. Re3 f5 27. b4 f4 28. Rf3 g5 29. Rd2 Qc3 30. Rfxd3 Rxd3 31. Rxd3 Qc4 32. Bb2 Re8 33. Rc3 Qe2 34. Qxe2 Rxe2 35. Bc1 Re1+ 36. Kh2 Re2 37. f3 b6 38. h4 h6 39. hxg5 hxg5 40. Rd3 Re6 41. g3 Rh6+ 42. Kg2 fxg3 43. Kxg3 Rh4 44. Bxg5 Rh5 45. f4 Kb7 46. Kg4 Rh7 47. f5 Kc6 48. Be3 Kb5 49. f6 Kc4 50. Rd4+ Kb3 51. Bc1 Kc3 52. Rf4 bxc5 53. bxc5 Kc2 54. Rc4+ Kb3 55. Rd4 Kc3 56. Rd5 Kc4 57. Rf5 Rf7 58. Kg5 Kb5 59. Kg6 Rf8 60. Kg7 Rc8 61. f7 Kc6 62. f8=R Rxf8 63. Kxf8 a5 64. a4 Kb7 65. Rf6 c6 66. Ke7 Kc7 67. Bf4+ Kb7 68. Kd7 Ka7 69. Rxc6 Kb7 70. Rb6+ Ka7 71. Be5 Ka8 72. c6 Ka7 73. Bd4 Ka8 74. c7 Ka7 75. Rb8+ Ka6 76. c8=B# 1-0
0,q0p8xz9z,2013.07.20,13:01:53,1705012330402,Serg11228899,1680,1621,600+10,Rated Classical game,1. e4 e5 2. Nf3 Nc6 3. Bc4 h6 4. a3 Bc5 5. Nc3 Nf6 6. d3 Ng4 7. O-O d6 8. h3 Nf6 9. Na4 Bd4 10. c3 Bb6 11. Nxb6 axb6 12. Bb5 Bd7 13. Bxc6 bxc6 14. d4 c5 15. d5 Nxe4 16. Qd3 Nf6 17. Re1 Qc8 18. c4 g5 19. Nh2 Nh5 20. Qf3 Qd8 21. Qxh5 Qe7 22. Ng4 O-O-O 23. b4 f5 24. Nh2 Ba4 25. bxc5 dxc5 26. Qe2 e4 27. f3 Rhe8 28. fxe4 fxe4 29. Be3 Qh7 30. Ng4 Qg6 31. Rf1 Rf8 32. Rxf8 Rxf8 33. Rf1 Rxf1+ 34. Qxf1 h5 35. Qf6 Qxf6 36. Nxf6 Bb3 37. Nxe4 Bxc4 38. d6 g4 39. hxg4 hxg4 40. Bf4 Bb3 41. Kf2 cxd6 42. Bxd6 Kb7 43. Ke3 Kc6 44. Bf4 b5 45. Nf6 Bd1 46. g3 c4 47. Kd2 Bf3 48. Kc3 Kb6 49. Kb4 Ka6 50. Nd7 Bd1 51. Nc5+ Kb6 52. Ne4 Bf3 53. Nc3 Bd1 54. Nxb5 Ba4 55. Nc3 Bc2 56. Kxc4 Bd1 57. Kb4 Bf3 58. a4 Ka6 59. Nb5 Kb7 60. a5 Kc8 61. Kc5 Kb7 62. Nd6+ Ka6 63. Kb4 Be2 64. Nc4 Bxc4 65. Kxc4 Kxa5 66. Kd4 Kb6 67. Ke4 Kc6 68. Bb8 Kd7 69. Kf4 Ke8 70. Kxg4 Kf7 71. Kf5 Kg7 72. Be5+ Kf7 73. g4 Kg8 74. g5 Kh7 75. g6+ Kg8 76. Kf6 Kh8 77. Kf7# 1-0
4,9pq1rtuy,2013.07.20,22:11:43,Galal,controll,1239,1263,0+2,Rated Bullet game,1. d4 d5 2. e3 Nc6 3. c4 e5 4. cxd5 Qxd5 5. Qc2 Nxd4 6. Bc4 Nxc2+ 7. Ke2 Qxc4+ 8. Kd2 Be6 9. Na3 O-O-O# 0-1
1,xjfcywwn,2013.07.21,01:06:02,TheOneBrooklyn,paiaka,1590,1078,300+0,Rated Blitz game,1. d4 { [%eval 0.25] } 1... d6 { [%eval 0.48] } 2. e4 { [%eval 0.48] } 2... a6 { [%eval 0.55] } 3. f4 { [%eval 0.47] } 3... e6 { [%eval 0.34] } 4. Nf3 { [%eval 0.32] } 4... f6?! { [%eval 1.03] } 5. Bd3 { [%eval 0.82] } 5... c6 { [%eval 1.21] } 6. Be3 { [%eval 1.12] } 6... g6 { [%eval 1.29] } 7. O-O { [%eval 1.26] } 7... h6?! { [%eval 1.96] } 8. Re1 { [%eval 1.63] } 8... b6 { [%eval 2.09] } 9. Kf2?! { [%eval 1.28] } 9... h5?! { [%eval 1.89] } 10. Kg1 { [%eval 1.64] } 10... a5 { [%eval 1.93] } 11. Bf2 { [%eval 1.62] } 11... b5? { [%eval 2.79] } 12. Bh4?! { [%eval 1.83] } 12... g5?! { [%eval 2.61] } 13. fxg5 { [%eval 2.66] } 13... fxg5 { [%eval 2.88] } 14. Bxg5 { [%eval 2.6] } 14... Be7 { [%eval 2.61] } 15. h4?! { [%eval 2.0] } 15... e5 { [%eval 1.94] } 16. dxe5 { [%eval 1.49] } 16... Bg4? { [%eval 3.4] } 17. Qd2? { [%eval 1.65] } 17... Bxf3 { [%eval 1.74] } 18. gxf3 { [%eval 1.49] } 18... Bxg5 { [%eval 1.62] } 19. Qxg5 { [%eval 1.68] } 19... Qxg5+ { [%eval 1.62] } 20. hxg5 { [%eval 1.62] } 20... h4?? { [%eval 5.31] } 21. e6? { [%eval 2.55] } 21... h3? { [%eval 3.74] } 22. f4 { [%eval 3.6] } 22... Na6?! { [%eval 4.14] } 23. f5?! { [%eval 3.18] } 23... Ke7? { [%eval 4.31] } 24. Nc3? { [%eval 2.72] } 24... Nc5? { [%eval 4.13] } 25. Kh2 { [%eval 4.22] } 25... Nxd3? { [%eval 5.46] } 26. cxd3 { [%eval 5.56] } 26... d5? { [%eval 7.1] } 27. e5?? { [%eval 3.98] } 27... c5?? { [%eval 10.38] } 28. Nxd5+ { [%eval 11.04] } 28... Ke8 { [%eval 12.84] } 29. f6 { [%eval 10.87] } 29... Rh5 { [%eval 13.63] } 30. Rg1 { [%eval 13.04] } 30... Nxf6 { [%eval 28.24] } 31. exf6 { [%eval 21.46] } 31... Kf8?! { [%eval #8] } 32. e7+?! { [%eval 26.45] } 32... Ke8 { [%eval 21.87] } 33. Nc7+ { [%eval 29.65] } 33... Kf7?! { [%eval #6] } 34. Raf1 { [%eval #5] } 34... Re8 { [%eval #4] } 35. g6+ { [%eval #3] } 35... Kg8 { [%eval #3] } 36. f7+ { [%eval #2] } 36... Kg7 { [%eval #2] } 37. Nxe8+ { [%eval #1] } 37... Kh6 { [%eval #1] } 38. f8=B# 1-0
0,bri4ze7x,2013.07.21,22:03:41,Goat,eliseo33,1055,1213,360+0,Rated Blitz game,1. d4 e6 2. Nc3 a5 3. e4 a4 4. b3 axb3 5. cxb3 d5 6. Nf3 dxe4 7. Ne5 f6 8. Bb5+ c6 9. Qh5+ Ke7 10. Qf7+ Kd6 11. Nxe4+ Kd5 12. Bc4+ Kxe4 13. f3+ Kxd4 14. Qh5 Bb4+ 15. Bd2 Bxd2+ 16. Kxd2 Qa5+ 17. b4 Qxb4+ 18. Kc2 Qc3+ 19. Kd1 Qxa1+ 20. Ke2 Qb2+ 21. Kf1 fxe5 22. Qh4+ Ke3 23. Qe4+ Kd2 24. Qe2+ Kc3 25. Qe3+ Kxc4 26. Qe4+ Kc3 27. Qe3+ Kc2 28. Qe2+ Kc1 29. Kf2# 1-0
4,2t4q4ef8,2013.07.23,16:53:44,Erast,Bardamu31,1493,1500,600+8,Rated Classical game,1. e4 e5 2. d4 f6 3. Nf3 Bb4+ 4. c3 Bd6 5. dxe5 fxe5 6. Bc4 Nf6 7. Ng5 h6 8. Nf7 Qe7 9. Nxh8 Nxe4 10. Qh5+ g6 11. Qxg6+ Kd8 12. Qxe4 Bb4 13. Bxh6 d6 14. Qg6 d5 15. Bg5 dxc4 16. Bxe7+ Kxe7 17. Qf7+ Kd6 18. Qf6+ Kd5 19. Qd8+ Bd7 20. cxb4 a6 21. Qg8+ Be6 22. Qd8+ Bd7 23. Nc3+ Kd4 24. O-O-O# 1-0
0,g54hmlqp,2013.07.25,07:37:32,igrokchess,gendelf01,1932,1559,300+5,Rated Classical game,1. e4 e6 2. f4 a6 3. Nf3 d5 4. e5 h6 5. d4 c5 6. c3 c4 7. Be2 b5 8. O-O Nc6 9. Qc2 Nge7 10. b3 Nf5 11. b4 a5 12. a4 axb4 13. cxb4 Bxb4 14. Nc3 Bxc3 15. Qxc3 b4 16. Qe1 Qb6 17. Kh1 Nfxd4 18. Nxd4 Qxd4 19. Ra2 c3 20. Qg3 O-O 21. f5 Qxe5 22. Bf4 Qf6 23. Bb5 Nd4 24. Be5 Qg5 25. Qxg5 hxg5 26. Bxd4 Ba6 27. Bxa6 Rxa6 28. fxe6 Rxe6 29. a5 b3 30. Ra3 Ra8 31. Bxc3 Rb8 32. a6 Reb6 33. a7 Ra8 34. Rb1 Rb7 35. Bd4 Rb4 36. Bg1 d4 37. h3 d3 38. Rbxb3 Rxb3 39. Rxb3 Kh7 40. Rxd3 f5 41. Rb3 g4 42. Rb8 Rxa7 43. Bxa7 gxh3 44. gxh3 Kg6 45. Kg2 Kg5 46. Rb4 g6 47. h4+ Kf6 48. Bd4+ Ke6 49. Rb5 Kf7 50. Rb6 Kg8 51. Rb7 Kf8 52. Kf3 Kg8 53. Kf4 Kf8 54. Kg5 Kg8 55. Kxg6 Kf8 56. Kf6 Ke8 57. Bb6 f4 58. Rb8+ Kd7 59. Rd8+ Kc6 60. Bf2 Kc7 61. Rd4 f3 62. Ke6 Kc6 63. Ke5 Kc5 64. Ke4 Kc6 65. Rd5 Kc7 66. Ke5 Kc6 67. Rc5+ Kd7 68. h5 Ke7 69. h6 Kf7 70. h7 Kg7 71. Rc7+ Kh8 72. Bd4 f2 73. Kd5# 1-0
4,q8a3yce3,2013.07.25,16:28:41,chevaldetroye,1929,1613,1681,300+0,Rated Blitz game,1. e4 c6 2. f4 d5 3. e5 g6 4. Nf3 Bg4 5. d4 e6 6. h3 Bxf3 7. Qxf3 h5 8. Qb3 Qc7 9. Be3 Nd7 10. c4 Be7 11. Na3 Bh4+ 12. Bf2 Bxf2+ 13. Kxf2 h4 14. Be2 Nh6 15. Rhc1 Nb6 16. cxd5 Nxd5 17. Nb5 Nf5 18. Bg4 Qb6 19. Bxf5 cxb5 20. Rc5 gxf5 21. Rd1 Nxf4 22. Rxb5 Qc6 23. Rxb7 Qxg2+ 24. Ke3 Qe2+ 25. Kxf4 Qe4+ 26. Kg5 Rg8+ 27. Kh6 Qf4+ 28. Kh7 Rh8+ 29. Kxh8 Qh6+ 30. Kg8 Qg6+ 31. Kh8 O-O-O# 0-1
0,8uimkrdu,2013.07.26,09:07:15,george2013,ucastrobr,1934,1533,300+0,Rated Blitz game,1. e4 d5 2. e5 e6 3. d4 b6 4. c3 a6 5. Bd3 Nc6 6. Nf3 Be7 7. h3 f5 8. exf6 Bxf6 9. O-O Nge7 10. Re1 O-O 11. Bg5 Nf5 12. Bxf6 Qxf6 13. Qe2 Nce7 14. Nbd2 Ng6 15. Bxf5 Qxf5 16. Ne5 Nxe5 17. dxe5 Bb7 18. Nf3 Qg6 19. Nd4 c5 20. Nf3 d4 21. Nh4 Qg5 22. Qg4 Qxg4 23. hxg4 dxc3 24. bxc3 Rf4 25. g3 Rxg4 26. Kh2 Rc4 27. Re3 Rd8 28. Rb1 b5 29. Rb2 Rd5 30. a3 Ra4 31. Nf3 Rxa3 32. Ng5 Bc8 33. f4 c4 34. Ne4 Ra1 35. Kg2 Rad1 36. Kf2 Rd1d3 37. Ra2 Rxe3 38. Kxe3 Rd3+ 39. Ke2 h6 40. Rb2 Kf8 41. g4 Ke7 42. Nd6 Bd7 43. Nb7 Bc6 44. Nc5 Rf3 45. Nxa6 Rxc3 46. Nc7 Bf3+ 47. Kf2 Bxg4 48. Nxb5 Rb3 49. Rxb3 cxb3 50. Nc3 b2 51. Kg3 Bf5 52. Kh4 b1=Q 53. Nxb1 Bxb1 54. Kh5 Kf7 55. Kg4 Kg6 56. Kf3 Kf5 57. Kg3 Be4 58. Kf2 Kxf4 59. Ke2 Kxe5 60. Ke3 Kf5 61. Kf2 g5 62. Kg3 h5 63. Kh3 e5 64. Kg3 Bd5 65. Kf2 Kf4 66. Ke2 g4 67. Kf2 h4 68. Kg1 e4 69. Kh2 Kf3 70. Kg1 g3 71. Kh1 h3 72. Kg1 e3 73. Kh1 Kf2# 0-1
0,b3ztqmlz,2013.07.27,12:22:23,ChessNorruck,new_noob,1723,1407,780+5,Rated Classical game,1. e4 e5 2. Nf3 d6 3. Bc4 Nf6 4. Ng5 Qd7 5. d3 Qg4 6. Bxf7+ Ke7 7. Qxg4 Nxg4 8. O-O h6 9. Ne6 Kxf7 10. Nxf8 Kxf8 11. f4 Ke7 12. fxe5 Ne3 13. exd6+ cxd6 14. Bxe3 g5 15. Nc3 Rf8 16. Nb5 Na6 17. Nc7 Nxc7 18. Rxf8 Kxf8 19. Rf1+ Ke7 20. e5 d5 21. Bc5+ Ke6 22. d4 Nb5 23. Rf6+ Kd7 24. Rxh6 b6 25. e6+ Kc6 26. e7+ Kd7 27. Bb4 Ba6 28. Rf6 Re8 29. Rf8 Nxd4 30. Rf6 Nxc2 31. Bc3 Kxe7 32. Rf5 Rd8 33. Rxg5 d4 34. Bd2 Ne1 35. Re5+ Kf6 36. Rxe1 d3 37. Rf1+ Ke5 38. Rf3 Ke4 39. Re3+ Kd4 40. h4 Kc4 41. b3+ Kd4 42. h5 Bb5 43. Rh3 Bd7 44. Rh4+ Kc5 45. h6 Rh8 46. Rc4+ Kd5 47. Rc7 Bf5 48. Rxa7 Rxh6 49. Bxh6 Kc5 50. Bd2 b5 51. b4+ Kc4 52. Ra3 Kd4 53. Rc3 Kd5 54. Kf2 Bd7 55. g3 Ke6 56. Rxd3 Ke7 57. Rxd7+ Kxd7 58. Kf3 Ke6 59. Kf4 Kf6 60. Bc3+ Kg6 61. g4 Kh6 62. Kf5 Kh7 63. Kf6 Kh6 64. g5+ Kh7 65. g6+ Kh8 66. Kf7# 1-0
0,jlojy2dq,2013.07.28,12:33:44,StavR,Eule,1638,1816,300+0,Rated Blitz game,1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Bd3 Bg7 5. Nf3 a6 6. O-O O-O 7. Be3 Bg4 8. h3 Bxf3 9. Qxf3 e5 10. Rad1 exd4 11. Bxd4 Nc6 12. Bxf6 Qxf6 13. Nd5 Qxf3 14. gxf3 Ne5 15. Nxc7 Rac8 16. Nd5 Nxf3+ 17. Kg2 Ne5 18. Ne7+ Kh8 19. Nxc8 Rxc8 20. b3 Rc3 21. Be2 Bf8 22. f4 Nd7 23. e5 Rxc2 24. Kf2 Rxa2 25. exd6 Kg7 26. Kf3 Kf6 27. Bc4 b5 28. Bd5 Rb2 29. Ra1 Nb6 30. Bc6 Bxd6 31. Rxa6 Rxb3+ 32. Kg4 h5+ 33. Kh4 Be7 34. Bd5 Kf5# 0-1
