number,path,date,time,white,black,white elo,black elo,time control,event,moves
1,ZKK2RSTF,2014.03.01,14:11:28,M-khaidir,juris,1761,1750,780+14,Rated Classical game,1. d4 d5 2. g3 Nc6 3. Bg2 Bf5 4. a3 e6 5. Nf3 Bd6 6. c4 dxc4 7. Nbd2 b5 8. Nh4 Nge7 9. Nxf5 exf5 10. Nb1 O-O 11. d5 Ne5 12. e4 Rab8 13. Qh5 Nd3+ 14. Ke2 f4 15. Rhd1 g6 16. Qh6 Rfe8 17. b4 Nxd5 18. Kf1 Nb6 19. Nc3 Qf6 20. Bd2 Be5 21. Rac1 c6 22. gxf4 Bxf4 23. Bxf4 Nxf4 24. e5 Rxe5 25. Ne4 Qe7 26. Qxf4 Nd5 27. Rxd5 cxd5 28. Nf6+ Kg7 29. Nd7 Rbe8 30. Qxe5+ Qxe5 31. Nxe5 Rxe5 32. f4 Rf5 33. Ke2 Kf6 34. Rd1 Ke6 35. Bh3 f6 36. Ke3 h6 37. Bxf5+ gxf5 38. Kd4 a6 39. Re1+ Kd6 40. Re8 Kd7 41. Ra8 Ke7 42. Rxa6 Kf7 43. Rd6 Kg6 44. a4 bxa4 45. b5 a3 46. Ra6 Kh5 47. Rxa3 Kg4 48. b6 Kxf4 49. Rg3 h5 50. b7 h4 51. b8=B# 1-0
0,Slohbn8x,2014.03.01,16:02:34,ulpiano3005,yura46,1455,1755,300+0,Rated Blitz game,1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Bxc6 dxc6 5. d4 Bg4 6. c3 Nf6 7. Bg5 Be7 8. Bxf6 Bxf6 9. O-O exd4 10. h3 Bxf3 11. Qxf3 dxc3 12. Nxc3 O-O 13. e5 Bxe5 14. Rad1 Qc8 15. Rfe1 Bf6 16. Re2 Rfe8 17. Rxe8+ Qxe8 18. Kf1 g6 19. Rd2 Rd8 20. Rxd8 Qxd8 21. Qd1 Qxd1+ 22. Nxd1 c5 23. b3 Kf8 24. Ke2 Bd4 25. f3 Ke7 26. Nc3 Bxc3 27. Kd3 Bg7 28. Kc2 Kd6 29. Kd3 Kd5 30. Kc2 c4 31. bxc4+ Kxc4 32. a3 b5 33. g4 c5 34. Kb1 Kc3 35. Ka2 a5 36. Kb1 a4 37. Ka2 b4 38. axb4 cxb4 39. h4 b3+ 40. Kb1 a3 41. Ka1 Kc2# 0-1
0,2QCvMjki,2014.03.01,18:47:08,tigra81,moji1998,1576,1481,60+1,Rated Bullet game,1. e4 e6 2. d4 Nc6 3. Nf3 Nb8 4. c4 Nf6 5. Nc3 Bb4 6. Bd2 Bxc3 7. Bxc3 Nxe4 8. Qd3 Nxc3 9. Qxc3 O-O 10. Bd3 Nc6 11. Qc2 g6 12. O-O-O Nb4 13. Qc3 Nxa2+ 14. Kc2 Nxc3 15. Kxc3 b6 16. b3 Bb7 17. Ne5 Bxg2 18. Rhg1 Bh3 19. Rg3 Bf5 20. Bxf5 exf5 21. h4 Qe8 22. h5 f6 23. hxg6 hxg6 24. Nxg6 Kh7 25. Rh1+ Kg7 26. Nh8+ Qg6 27. Nxg6 Kf7 28. Nxf8 Rxf8 29. Rh7+ Ke6 30. Rhg7 d6 31. Rg7g8 Rf7 32. Rg3g7 Re7 33. Rxe7+ Kxe7 34. Ra8 Ke6 35. Rxa7 c5 36. d5+ Ke5 37. Re7+ Kf4 38. Re6 Kf3 39. Rxf6 Kxf2 40. Rxf5+ Ke3 41. Rf6 Ke4 42. Rxd6 Ke5 43. Rxb6 Ke4 44. Rc6 Ke3 45. Rxc5 Ke2 46. Ra5 Kd1 47. b4 Kc1 48. b5 Kb1 49. c5 Kc1 50. c6 Kd1 51. b6 Kc1 52. d6 Kd1 53. c7 Kc1 54. d7 Kb1 55. b7 Kc1 56. d8=R Kb1 57. b8=R+ Kc1 58. Kc4 Kc2 59. c8=R Kc1 60. Kb5+ Kb1 61. Ka6# 1-0
5,BV2NnIE5,2014.03.02,16:48:18,ElBrujo,micky2619,1890,1723,180+0,Rated Blitz game,1. c4 e5 2. Nc3 Bc5 3. g3 d6 4. Bg2 Nc6 5. e3 Nf6 6. Nge2 Bg4 7. f3 Be6 8. b3 Qd7 9. O-O Bh3 10. d4 Bxg2 11. Kxg2 exd4 12. exd4 Bb4 13. Nd5 Nxd5 14. cxd5 Ne7 15. Nf4 O-O 16. Bd2 a5 17. Bxb4 axb4 18. Rfe1 Ng6 19. Nh5 Qf5 20. g4 Qxd5 21. Qd2 c5 22. Nf4 Nxf4+ 23. Qxf4 Qxd4 24. Qxd4 cxd4 25. Red1 Rfe8 26. Rxd4 Re2+ 27. Kg3 Rexa2 28. Rxa2 Rxa2 29. Rxd6 h6 30. Rb6 Rb2 31. Rxb4 f6 32. Rxb7 Kh7 33. b4 Rb3 34. b5 Kg8 35. b6 Kh7 36. Rb8 Kg6 37. b7 Kh7 38. h4 Rb4 39. h5 Rb3 40. Kf4 Rb4+ 41. Kf5 Rb5+ 42. Ke6 Re5+ 43. Kd7 Rb5 44. Kc6 Rb3 45. Rc8 Rc3+ 46. Kb6 Rb3+ 47. Ka7 Ra3+ 48. Kb8 Rxf3 49. Rc6 Rb3 50. Kc7 Rb4 51. b8=Q Rxb8 52. Kxb8 Kg8 53. Kc7 Kf7 54. Kd7 Kg8 55. Ke7 Kh7 56. Rc7 Kg8 57. Rc8+ Kh7 58. Kf7 f5 59. gxf5 g5 60. fxg6# 1-0
0,bQBh5Pc3,2014.03.02,20:30:53,Lugom,kolikvent,1692,1625,600+8,Rated Classical game,1. f4 { [%eval -0.22] } 1... b6 { [%eval 0.17] } 2. e4 { [%eval 0.2] } 2... Bb7 { [%eval 0.32] } 3. d3 { [%eval 0.08] } 3... e6 { [%eval 0.0] } 4. Be2 { [%eval -0.2] } 4... Nf6 { [%eval 0.09] } 5. Nc3 { [%eval -0.12] } 5... Bb4 { [%eval 0.23] } 6. Bd2 { [%eval 0.2] } 6... d5 { [%eval 0.26] } 7. e5 { [%eval 0.15] } 7... Nfd7 { [%eval -0.05] } 8. d4 { [%eval -0.17] } 8... c5?! { [%eval 0.5] } 9. Nf3 { [%eval 0.09] } 9... O-O { [%eval 0.2] } 10. a3 { [%eval 0.12] } 10... Bxc3 { [%eval 0.1] } 11. Bxc3 { [%eval 0.1] } 11... Nc6 { [%eval 0.13] } 12. dxc5 { [%eval -0.11] } 12... Nxc5 { [%eval -0.07] } 13. b4 { [%eval -0.22] } 13... Ne4 { [%eval -0.08] } 14. Bb2 { [%eval -0.09] } 14... Qc7 { [%eval -0.01] } 15. Nd4 { [%eval -0.34] } 15... Rad8 { [%eval -0.18] } 16. c3?! { [%eval -0.87] } 16... h6?! { [%eval 0.11] } 17. O-O { [%eval 0.1] } 17... g5?! { [%eval 0.63] } 18. Bd3 { [%eval 0.71] } 18... gxf4?! { [%eval 1.55] } 19. Qg4+ { [%eval 1.33] } 19... Kh8? { [%eval 2.41] } 20. Bxe4? { [%eval 1.41] } 20... dxe4 { [%eval 1.75] } 21. Rxf4? { [%eval 0.05] } 21... Qxe5 { [%eval -0.15] } 22. Rxe4 { [%eval 0.0] } 22... Qg7 { [%eval 0.05] } 23. Qxg7+ { [%eval -0.06] } 23... Kxg7 { [%eval -0.22] } 24. Rg4+ { [%eval -0.36] } 24... Kh7 { [%eval -0.39] } 25. Rf1 { [%eval -0.33] } 25... Nxd4 { [%eval -0.39] } 26. cxd4 { [%eval -0.54] } 26... Bd5 { [%eval -0.22] } 27. Rf6 { [%eval -0.41] } 27... Rdc8 { [%eval -0.6] } 28. Rh4? { [%eval -1.78] } 28... Kg7?! { [%eval -0.89] } 29. Rfxh6? { [%eval -1.92] } 29... Rfh8? { [%eval 0.75] } 30. Rh6h5?? { [%eval -4.31] } 30... Rxh5 { [%eval -4.36] } 31. Rxh5 { [%eval -4.27] } 31... Rg8?? { [%eval 0.66] } 32. Rg5+ { [%eval 0.58] } 32... Kf8 { [%eval 0.58] } 33. Rxg8+ { [%eval 0.58] } 33... Kxg8 { [%eval 0.6] } 34. g3 { [%eval 0.52] } 34... b5 { [%eval 0.66] } 35. Kf2 { [%eval 0.68] } 35... Kg7 { [%eval 0.98] } 36. Ke3 { [%eval 0.64] } 36... Kg6 { [%eval 0.7] } 37. Kf4 { [%eval 0.62] } 37... a6 { [%eval 0.98] } 38. Bc1 { [%eval 0.79] } 38... Kf6 { [%eval 0.9] } 39. h4 { [%eval 0.89] } 39... Kg6 { [%eval 0.89] } 40. g4 { [%eval 0.92] } 40... f5? { [%eval 2.99] } 41. h5+ { [%eval 2.89] } 41... Kf6?! { [%eval 3.51] } 42. g5+ { [%eval 4.85] } 42... Kg7 { [%eval 4.07] } 43. Ke5 { [%eval 4.57] } 43... Kf7 { [%eval 2.14] } 44. Bf4 { [%eval 5.06] } 44... Bc4?? { [%eval 8.51] } 45. Kd6 { [%eval 9.15] } 45... Kg7? { [%eval #10] } 46. h6+?? { [%eval 2.12] } 46... Kh7?! { [%eval 2.94] } 47. Kc5?! { [%eval 2.19] } 47... Bd5 { [%eval 2.41] } 48. Kb6 { [%eval 2.16] } 48... Bb3 { [%eval 3.62] } 49. Kxa6 { [%eval 1.86] } 49... Bc4?? { [%eval 6.18] } 50. Kb6?? { [%eval 2.18] } 50... Bd3 { [%eval 1.5] } 51. Kc5 { [%eval 1.5] } 51... Bc4?? { [%eval 10.99] } 52. Kd6?? { [%eval 2.13] } 52... Kg6 { [%eval 2.32] } 53. Ke7 { [%eval 4.31] } 53... Kh7?? { [%eval #6] } 54. Kf6 { [%eval #5] } 54... Kh8 { [%eval #4] } 55. g6 { [%eval #3] } 55... Kg8 { [%eval #3] } 56. h7+ { [%eval #2] } 56... Kh8 { [%eval #2] } 57. Be5 { [%eval #1] } 57... f4 { [%eval #1] } 58. Kf7# 1-0
0,ElbvcpmA,2014.03.02,20:57:24,alpr,baud72,1565,1433,0+1,Rated Bullet game,1. d4 b6 2. c4 Bb7 3. Nf3 d6 4. e4 Nd7 5. Be3 Ngf6 6. d5 Nxe4 7. Nc3 c6 8. Bd3 cxd5 9. Bxe4 dxe4 10. Nxe4 Bxe4 11. Qd4 d5 12. Qxd5 Bxd5 13. cxd5 Nf6 14. Bxb6 Qxd5 15. O-O axb6 16. Rad1 Qg5 17. Rd5 Qxd5 18. h3 Qh5 19. Re1 Ne4 20. Re2 Nxf2 21. Rxf2 Qh4 22. Re2 Qf4 23. Re4 Qxe4 24. g3 Qe2 25. Kh1 Qxf3+ 26. Kg1 Qxg3+ 27. Kh1 Qxh3+ 28. Kg1 Rac8 29. Kf2 Rc1 30. Ke2 Qh2+ 31. Kd3 Qg3+ 32. Ke4 Re1+ 33. Kd4 Qf3 34. Kc4 Qf4+ 35. Kb5 Qe4 36. Kxb6 Qd4+ 37. Ka5 Qd5+ 38. Ka6 e6 39. b3 Qd6+ 40. Ka5 Qc5+ 41. Ka6 Re2 42. b4 Qc6+ 43. Ka7 Qc7+ 44. Ka6 Bxb4 45. a3 Qa5+ 46. Kb7 Rc2 47. Kb8 Rc7 48. axb4 Kd7# 0-1
0,kj2XVZFo,2014.03.03,18:30:54,Ramzez,Shahmetov,1693,1442,900+20,Rated Classical game,1. e4 g6 2. Nf3 Bh6 3. Bc4 e6 4. d3 d5 5. Bb5+ c6 6. Ba4 b5 7. Bb3 a5 8. a3 a4 9. Ba2 Na6 10. Bxh6 Nxh6 11. Ne5 Qd6 12. f4 O-O 13. O-O f5 14. exd5 cxd5 15. Nc3 b4 16. axb4 Nxb4 17. Nb5 Qc5+ 18. Kh1 Qxb5 19. c4 dxc4 20. Bxc4 Qa5 21. Rfe1 Ng4 22. Nxg4 fxg4 23. Qxg4 Qc7 24. Bxe6+ Bxe6 25. Qxe6+ Rf7 26. Rac1 Qxf4 27. Ref1 Qxf1+ 28. Rxf1 Raf8 29. Rxf7 Rxf7 30. h3 Nxd3 31. b3 a3 32. Qc4 a2 33. Qa4 Rf1+ 34. Kh2 a1=Q 35. Qe8+ Kg7 36. Qd7+ Kh6 37. Qxd3 Qe5+ 38. Qg3 Qxg3+ 39. Kxg3 Rb1 40. Kh4 Rxb3 41. Kg4 Rb4+ 42. Kg3 Kh5 43. Kf3 Kh4 44. Kf2 h5 45. Kg1 Kg3 46. Kf1 h4 47. Ke2 Kxg2 48. Ke3 Kxh3 49. Kf3 Kh2 50. Kf2 g5 51. Kf3 g4+ 52. Kf2 g3+ 53. Ke2 g2 54. Kf3 g1=Q 55. Ke2 Kg2 56. Kd3 h3 57. Kc3 Rb1 58. Kc2 h2 59. Kd2 h1=Q 60. Ke2 Qgf1+ 61. Kd2 Qh8 62. Kc2 Qha1 63. Kd2 Rb8 64. Ke3 Qad1 65. Ke4 Kg3 66. Ke5 Kg4 67. Ke4 Kg5 68. Ke5 Kg6 69. Ke4 Kf6 70. Ke3 Ke7 71. Ke4 Ke6 72. Ke3 Rb7 73. Ke4 Re7 74. Ke3 Kf7# 0-1
2,S8bKOi7B,2014.03.03,18:37:41,buzuki,dbdbojke,1502,1500,300+0,Rated Blitz game,1. d4 Nf6 2. Nc3 d6 3. d5 e6 4. e4 exd5 5. exd5 Be7 6. Bc4 O-O 7. Bg5 Nxd5 8. Nxd5 Bxg5 9. f4 Bh4+ 10. g3 c6 11. Ne3 Bf6 12. c3 d5 13. Bd3 d4 14. Qh5 g6 15. Qh6 Qe7 16. Bxg6 fxg6 17. O-O-O Qxe3+ 18. Kb1 Bf5+ 19. Ka1 dxc3 20. a3 Qc1+ 21. Rdxc1 cxb2+ 22. Ka2 bxc1=N# 0-1
0,2CIQAF1w,2014.03.03,20:54:29,oliver54,seriymax,1519,1521,540+0,Rated Classical game,1. d4 d5 2. c4 dxc4 3. e4 e5 4. d5 Bb4+ 5. Nc3 Nf6 6. Qa4+ c6 7. Qxb4 cxd5 8. exd5 Nxd5 9. Nxd5 Qxd5 10. Qxc4 Be6 11. Qa4+ Nc6 12. Bb5 O-O-O 13. Bxc6 Qd6 14. Be4 b5 15. Qc2+ Kd7 16. Be3 Qb4+ 17. Bd2 Qd4 18. Rad1 Ke7 19. Bg5+ f6 20. Rxd4 Rxd4 21. Be3 Rc4 22. Bc5+ Kf7 23. Bd3 Rxc2 24. Bxc2 Bxa2 25. Ne2 Rc8 26. b4 Ke6 27. O-O g5 28. Nc3 Bc4 29. Re1 a5 30. Bb6 axb4 31. Nxb5 Bxb5 32. g3 Rxc2 33. f4 Kf5 34. fxe5 fxe5 35. h3 Bc6 36. g4+ Kf4 37. Rf1+ Kg3 38. Bf2+ Kxh3 39. Re1 e4 40. Kf1 Kxg4 41. Bd4 b3 42. Rb1 Bd5 43. Ke1 h5 44. Kd1 h4 45. Be5 e3 46. Ke1 Kf3 47. Kf1 g4 48. Bd4 g3 49. Re1 e2+ 50. Kg1 b2 51. Bxb2 Rxb2 52. Kh1 Kf2# 0-1
0,iiqEZSdC,2014.03.03,20:56:07,suryavan,gerardovf78,1763,1527,300+8,Rated Classical game,1. e4 e5 2. Nc3 Nf6 3. Bc4 Bc5 4. Nf3 d6 5. O-O Nc6 6. a3 Nd4 7. Na4 Nxf3+ 8. Qxf3 Bg4 9. Qb3 Nxe4 10. Nxc5 Nxc5 11. Bxf7+ Kd7 12. Qc4 Qe7 13. Qxg4+ Ne6 14. Bxe6+ Qxe6 15. Qxe6+ Kxe6 16. d3 g5 17. Bxg5 Rhg8 18. Bh4 Rae8 19. Rae1 c6 20. Re3 Ref8 21. Rfe1 h5 22. h3 Rf5 23. Bg3 Rh8 24. Re1e2 h4 25. Bh2 a5 26. d4 Kd5 27. dxe5 dxe5 28. Re3xe5+ Rxe5 29. Bxe5 Re8 30. f4 b5 31. c3 c5 32. Kf2 b4 33. cxb4 cxb4 34. axb4 axb4 35. Kf3 Rg8 36. Re4 b3 37. Rd4+ Kc5 38. Kf2 Ra8 39. f5 Re8 40. Bf6 Rf8 41. Be7+ Kxd4 42. Bxf8 Ke5 43. Be7 Kxf5 44. Bxh4 Kf4 45. Bf6 Kf5 46. Bc3 Kf4 47. g3+ Kg5 48. Kf3 Kf5 49. g4+ Kg5 50. Kg3 Kh6 51. Kf4 Kg6 52. h4 Kh6 53. h5 Kh7 54. Kf5 Kh6 55. Kf6 Kh7 56. g5 Kg8 57. h6 Kh7 58. Be5 Kg8 59. g6 Kh8 60. Kf7# 1-0
5,Q1SrgFk1,2014.03.04,15:11:59,gapjunction,Albert92,1601,1752,60+0,Rated Bullet game,1. d4 c5 2. d5 e5 3. g3 Nf6 4. Bg2 d6 5. Nf3 Bf5 6. Bg5 Be7 7. h3 Nbd7 8. c3 h6 9. Bxf6 Bxf6 10. e3 g5 11. O-O h5 12. Nbd2 g4 13. Nh4 Bxh4 14. gxh4 gxh3 15. Bh1 Rhg8+ 16. Kh2 Qxh4 17. Nf3 Qf6 18. Rfg1 Ke7 19. Qe2 e4 20. Rxg8 Rxg8 21. Ng1 Qe5+ 22. f4 exf3# 0-1
1,4tEZV8vD,2014.03.04,20:11:54,karas,Zeus_b51,1623,1788,720+8,Rated Classical game,1. e4 e5 2. Bc4 Nf6 3. d3 Bc5 4. h3 c6 5. a3 d5 6. exd5 cxd5 7. Bb5+ Nc6 8. Nf3 O-O 9. O-O e4 10. dxe4 dxe4 11. Ng5 h6 12. b4 Bb6 13. c4 hxg5 14. Bxg5 Bd4 15. Ra2 Ne5 16. Nd2 Bf5 17. Kh1 Nd3 18. Bh4 Bg6 19. c5 Bh5 20. Qb1 Be2 21. Bxd3 Bxd3 22. Qd1 Bxf1 23. Nxf1 Be5 24. Rd2 Qc7 25. Bxf6 Bxf6 26. Qg4 Rfe8 27. Ne3 Rad8 28. Nd5 Qe5 29. Nxf6+ Qxf6 30. Rxd8 Qxd8 31. Qxg7+ Kxg7 32. f3 Qd1+ 33. Kh2 exf3 34. Kg3 Re6 35. h4 Rg6+ 36. Kh3 fxg2 37. c6 Qf3+ 38. Kh2 g1=B# 0-1
0,wExhfDu0,2014.03.05,18:57:00,iCat,hamidsph,1339,1236,60+5,Rated Blitz game,1. e4 e5 2. Nf3 d6 3. Bc4 Bd7 4. d3 Nf6 5. Ng5 Be6 6. Bxe6 fxe6 7. Nxe6 Qe7 8. Ng5 Nbd7 9. Nc3 h6 10. Nf3 Qf7 11. Nb5 Nc5 12. Be3 d5 13. Nxe5 Qe7 14. Ng6 Qd7 15. Nxh8 Qxb5 16. O-O dxe4 17. dxe4 Ncxe4 18. Rfe1 Qxb2 19. Rab1 Qe5 20. Rxb7 Rd8 21. Qb1 Ng4 22. h3 Qh2+ 23. Kf1 Ngxf2 24. Qb5+ Ke7 25. Qb4+ Ke8 26. Qb5+ Ke7 27. Bxf2 Qf4 28. Ng6+ Kf6 29. Nxf4 Nd6 30. Qb2+ Kf5 31. Nd5 Nxb7 32. Qxb7 Rxd5 33. Qxc7 Bd6 34. Qc8+ Kf4 35. Be3+ Kg3 36. Qd8 Rd2 37. Bxd2 Kh2 38. Qxd6+ Kh1 39. Kf2# 1-0
0,RplQFS0B,2014.03.05,20:45:13,HardInPaint,Ivansama,1482,1500,180+8,Rated Classical game,1. e4 e5 2. Bc4 Nc6 3. Nf3 Nf6 4. Ng5 d5 5. exd5 Nxd5 6. d3 h6 7. Ne4 Bf5 8. Nbc3 Nxc3 9. bxc3 Bxe4 10. dxe4 Bc5 11. Qf3 O-O 12. O-O Qe7 13. Rfd1 Rad8 14. Rxd8 Rxd8 15. Be3 Bxe3 16. fxe3 a6 17. Rd1 Rxd1+ 18. Qxd1 Qd8 19. Qxd8+ Nxd8 20. Bd5 c6 21. Bc4 b5 22. Bd3 Kf8 23. c4 b4 24. Kf2 Ke7 25. Ke2 Ne6 26. Kd1 a5 27. Kc1 c5 28. Kb1 a4 29. a3 Kd6 30. Kb2 Nd8 31. c3 b3 32. Kc1 Ke6 33. g4 Kf6 34. Kd2 Kg5 35. Be2 Nb7 36. Kc1 Nd6 37. Kb2 Nxe4 38. Bf3 Nd2 39. Bc6 Nxc4+ 40. Kb1 Nb6 41. h3 Kh4 42. Bg2 Kg3 43. Bc6 Kxh3 44. Be8 f6 45. Bh5 Kg3 46. e4 Kf4 47. c4 Nxc4 48. g5 hxg5 49. Bg6 Nxa3+ 50. Kb2 Nc4+ 51. Kb1 a3 52. Ka1 Ke3 53. Bf7 Nd2 54. Bxb3 Nxb3+ 55. Kb1 Kxe4 56. Kc2 a2 57. Kxb3 a1=N+ 58. Kc4 f5 59. Kxc5 f4 60. Kc4 g4 61. Kc3 Ke3 62. Kb2 e4 63. Kxa1 Kd2 64. Kb1 e3 65. Kb2 e2 66. Kb3 f3 67. Kc4 g3 68. Kd5 f2 69. Ke4 e1=B 70. Kf3 f1=B 71. Kf4 g2 72. Kg5 Ke2 73. Kg6 Bc3 74. Kh5 g1=B 75. Kh4 Bf2+ 76. Kh5 Bf6 77. Kg6 Kf3 78. Kf7 Bb2 79. Kg6 Bd3+ 80. Kh5 Be3 81. Kh4 g5+ 82. Kh3 Bf5+ 83. Kh2 g4 84. Kh1 Be4 85. Kh2 Be5+ 86. Kh1 Kf2# 0-1
0,1hl4OTma,2014.03.05,23:12:00,nady8813,Huinca31,1698,1707,600+10,Rated Classical game,1. e4 e5 2. Nc3 Nf6 3. f4 exf4 4. e5 Ng8 5. Nf3 Bc5 6. d4 Bb4 7. Bxf4 Nc6 8. Bb5 Nge7 9. Bg5 h6 10. Bd2 a6 11. Bc4 d5 12. Bb3 Bg4 13. O-O Nxd4 14. Qe1 Nxb3 15. cxb3 O-O 16. Nxd5 Bxd2 17. Nxe7+ Qxe7 18. Nxd2 Rad8 19. Nc4 Qc5+ 20. Ne3 Rd3 21. Rac1 Qxe3+ 22. Qxe3 Rxe3 23. Rxc7 Re2 24. Rxb7 Rxb2 25. a3 Rxb3 26. Rxb3 Be6 27. Rb6 Rd8 28. Rxa6 Bc4 29. Re1 Bxa6 30. a4 Rd4 31. e6 fxe6 32. Rxe6 Rxa4 33. Re8+ Kf7 34. Ra8 Ra1+ 35. Kf2 Ra2+ 36. Kg3 Bc4 37. Rxa2 Bxa2 38. Kf4 Kf6 39. g4 g5+ 40. Kg3 Ke5 41. h4 Ke4 42. hxg5 hxg5 43. Kh3 Kf4 44. Kh2 Kxg4 45. Kg2 Bd5+ 46. Kh2 Kf3 47. Kh1 g4 48. Kh2 g3+ 49. Kh1 Kf2# 0-1
0,gwnuzUEt,2014.03.06,09:40:30,Hunter_CBX,demirxtr,1560,1664,600+0,Rated Classical game,1. d4 g6 2. e4 Bg7 3. e5 d6 4. Nf3 dxe5 5. dxe5 Qxd1+ 6. Kxd1 Bg4 7. Be2 Nc6 8. h3 Rad8+ 9. Ke1 Bxf3 10. Bxf3 Bxe5 11. Nc3 Bxc3+ 12. bxc3 Nf6 13. Bh6 Nd5 14. Bxd5 Rxd5 15. c4 Rdh5 16. Bg7 Rg8 17. Bc3 Rc5 18. a3 Rxc4 19. Kd2 Kd7 20. Rab1 Kc8 21. Kd3 Rc5 22. Ke4 f5+ 23. Kf4 g5+ 24. Kg3 Rxc3+ 25. Kh2 h5 26. Rb5 f4 27. g3 Rxc2 28. gxf4 Rxf2+ 29. Kg3 Rxf4 30. Rhb1 b6 31. Rc1 Kb7 32. a4 h4+ 33. Kg2 Rxa4 34. Rb3 Rd8 35. Rbc3 Rd6 36. Kf3 e5 37. Ke3 Rf4 38. Rc1c2 e4 39. Rc3c4 Re6 40. Ke2 Rf3 41. Rxe4 Rxe4+ 42. Kxf3 Ra4 43. Rd2 Ra3+ 44. Kg4 Rg3+ 45. Kh5 Ne5 46. Rd5 Nf3 47. Rf5 Rxh3 48. Kg4 Ng1 49. Rxg5 Rg3+ 50. Kxh4 Rxg5 51. Kxg5 a5 52. Kf4 a4 53. Ke3 a3 54. Kd4 a2 55. Kd5 a1=R 56. Kc4 c5 57. Kb5 Rb1+ 58. Kc4 Kc6 59. Kc3 b5 60. Kc2 Ra1 61. Kb2 Ra4 62. Kb3 Rb4+ 63. Kc3 Kd5 64. Kd3 Rc4 65. Kd2 b4 66. Kd3 b3 67. Ke3 b2 68. Kf2 Nh3+ 69. Kg3 Ng5 70. Kf2 Ne4+ 71. Ke3 Rd4 72. Kf4 c4 73. Kf5 c3 74. Kg6 c2 75. Kf7 b1=R 76. Kg6 c1=R 77. Kf7 Rce1 78. Ke7 Nc5+ 79. Kd8 Kc4+ 80. Kc7 Na4 81. Kc6 Rec1 82. Kc7 Kd3# 0-1
0,i4RVGfFa,2014.03.06,19:49:53,arj,rra,1698,1750,420+5,Rated Classical game,1. e4 c5 2. f4 Nc6 3. Nf3 d6 4. Be2 Nf6 5. d3 e6 6. O-O Be7 7. c3 h6 8. Kh1 O-O 9. Be3 Ng4 10. Bg1 f5 11. h3 fxe4 12. dxe4 Nf6 13. e5 Ne4 14. Bh2 Bh4 15. Nxh4 Qxh4 16. exd6 Bd7 17. Nd2 Nf2+ 18. Rxf2 Qxf2 19. Nf3 Rf6 20. Qd2 c4 21. Rf1 Qc5 22. Ne5 Nxe5 23. fxe5 Rxf1+ 24. Bxf1 Rc8 25. Qe2 b5 26. Bg1 Qd5 27. Bd4 Rf8 28. Kg1 Bc6 29. Qg4 a6 30. Be2 Rf5 31. Bf3 Rxf3 32. gxf3 Qxf3 33. Qxf3 Bxf3 34. Kf2 Bc6 35. Ke3 Kf7 36. h4 g5 37. h5 Ke8 38. Kf2 Kf7 39. Kg3 Ke8 40. Be3 Be4 41. a3 Kd7 42. Bd4 Bc2 43. Bc5 Bd1 44. Bb4 Bxh5 45. Bc5 Be2 46. Be3 Kc6 47. Bd4 Bh5 48. Be3 Be2 49. Bd4 a5 50. Be3 Kd7 51. Bd4 a4 52. Bb6 Ke8 53. Be3 Bd3 54. Kf3 Bf5 55. Bc5 h5 56. Bf2 h4 57. Kg2 h3+ 58. Kg3 Kd7 59. Bd4 Kc6 60. Be3 g4 61. Bd4 Kd7 62. Be3 Be4 63. Bd4 Bc6 64. Be3 Ke8 65. Bg1 Bf3 66. Bd4 Kf7 67. Bc5 Bc6 68. Bg1 Bf3 69. Kh2 Bc6 70. Bf2 Kg6 71. Kg3 Kf5 72. Bd4 Ke4 73. Kh2 Kf3 74. Bg1 g3+ 75. Kh1 Ke2# 0-1
0,FzyuaCpr,2014.03.06,22:00:19,gavriel32,oktoos77,1381,1560,120+5,Rated Blitz game,1. e3 d5 2. g3 e5 3. Bg2 Be6 4. Ne2 c6 5. O-O Bd6 6. f4 e4 7. d3 exd3 8. cxd3 g6 9. Nbc3 Ne7 10. Bd2 O-O 11. Qb3 Qb6 12. Qc2 Nf5 13. a4 Nxe3 14. Bxe3 Qxe3+ 15. Kh1 Qb6 16. Rf3 Qc7 17. b3 f5 18. Re1 Rfe8 19. Nd4 Bf7 20. Rfe3 Nd7 21. Ne6 Bxe6 22. Re3xe6 Rxe6 23. Rxe6 Nf8 24. Re2 Kf7 25. Qa2 Re8 26. Rxe8 Kxe8 27. h3 Qe7 28. Kh2 Ne6 29. Qe2 Nd4 30. Qxe7+ Bxe7 31. a5 Nxb3 32. Ne2 Nxa5 33. g4 fxg4 34. hxg4 Nb3 35. f5 gxf5 36. gxf5 Bf6 37. Nf4 Nd4 38. Ne6 Nxe6 39. fxe6 Ke7 40. Bh3 h6 41. Kg2 b5 42. Kf3 a5 43. Ke2 b4 44. Kd1 a4 45. Kc2 Kd6 46. Kb1 c5 47. Ka2 c4 48. dxc4 dxc4 49. Bf5 Kc5 50. Be4 Be7 51. Bc6 a3 52. Bd7 h5 53. Bc8 Kd4 54. Bb7 Kc3 55. Bc6 b3+ 56. Kb1 a2+ 57. Ka1 Bf6 58. e7 Kc2# 0-1
